method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic,seed,method_family,runtime_sec,baseline_note
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,99,1,,,,,,,,,0.01,0.0,,0.99,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00014881044626235962,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.0001527499407529831,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00015345029532909393,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,10.0,3.515423288475528,,,,,,,,,1,diagnostic_baseline,0.0001508798450231552,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,10.0,10.70154565670066,,,,,,,,,1,diagnostic_baseline,0.00015428941696882248,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00015060044825077057,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,146,4,,,,,,,,,0.02666666666666667,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00015799980610609055,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,146,4,,,,,,,,,0.02666666666666667,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00015773065388202667,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,146,4,,,,,,,,,0.02666666666666667,0.0,,0.9866666666666667,1.0,,,10.0,0.469001862641921,,,,,,,,,1,diagnostic_baseline,0.00015982985496520996,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,146,4,,,,,,,,,0.02666666666666667,0.0,,0.9866666666666667,1.0,,,10.0,4.691301762277799,,,,,,,,,1,diagnostic_baseline,0.00015754997730255127,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,146,4,,,,,,,,,0.02666666666666667,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.0001597004011273384,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,175,171,4,,,,,,,,,0.022857142857142857,0.0,,0.9885714285714285,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00015973113477230072,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,175,171,4,,,,,,,,,0.022857142857142857,0.0,,0.9885714285714285,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00016089994460344315,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,144,140,4,,,,,,,,,0.027777777777777776,0.0,,0.9861111111111112,0.8228571428571428,,,12.152777777777777,1.3626455106977513,,,,,,,,,1,diagnostic_baseline,0.0005008215084671974,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,175,171,4,,,,,,,,,0.022857142857142857,0.0,,0.9885714285714285,1.0,,,10.0,4.691301762277799,,,,,,,,,1,diagnostic_baseline,0.00016214977949857712,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,175,171,4,,,,,,,,,0.022857142857142857,0.0,,0.9885714285714285,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.0001615295186638832,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,200,,,200,196,4,,,,,,,,,0.02,0.0,,0.99,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00016628019511699677,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,200,,,200,196,4,,,,,,,,,0.02,0.0,,0.99,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00016588997095823288,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,200,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,1,diagnostic_baseline,0.00035042036324739456,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,200,,,200,196,4,,,,,,,,,0.02,0.0,,0.99,1.0,,,10.0,4.691301762277799,,,,,,,,,1,diagnostic_baseline,0.00014911126345396042,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,200,,,200,196,4,,,,,,,,,0.02,0.0,,0.99,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.0001657400280237198,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,250,,,250,243,7,,,,,,,,,0.028,0.0,,0.992,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.0001722807064652443,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,250,,,250,243,7,,,,,,,,,0.028,0.0,,0.992,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.0001700008288025856,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,250,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,1,diagnostic_baseline,0.0003461400046944618,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,250,,,241,234,7,,,,,,,,,0.029045643153526972,0.0,,0.991701244813278,0.964,,,10.373443983402488,1.1447370059184845,,,,,,,,,1,diagnostic_baseline,0.0004965905100107193,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,250,,,250,243,7,,,,,,,,,0.028,0.0,,0.992,1.0,,,,,,,,,,,,,1,diagnostic_baseline,0.00017699971795082092,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.5,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,15.676415406590976,12.980754985747168,10.0,True,12.980754985747168,12.980754985747168,75,75.0,0.0,75,74,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0133333333333333,0.0,0.0,0.0,1.0,0.0,2437.0,10.0,2.9807549857471685,75.0,10.0,2.9807549857471685,12.980754985747168,12.980754985747168,12.980754985747168,,,2,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.5,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,15.676415406590976,12.980754985747168,10.0,True,12.980754985747168,12.980754985747168,100,100.0,0.0,100,98,2,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.0,2437.0,10.0,2.9807549857471685,100.0,10.0,2.9807549857471685,12.980754985747168,12.980754985747168,12.980754985747168,,,2,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.5,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,15.676415406590976,12.980754985747168,10.0,True,12.980754985747168,12.70701277779806,125,125.0,0.0,116,113,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0258620689655172,0.0,0.0,0.0086206896551724,0.928,0.0,2437.0,10.775862068965516,2.2048929167816524,116.0,10.775862068965516,2.2048929167816524,12.980754985747168,12.980754985747168,12.980754985747168,,,2,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.5,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,15.676415406590976,12.980754985747168,10.0,True,12.980754985747168,12.118973960722204,150,150.0,0.0,116,113,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0258620689655172,0.0,0.0,0.0086206896551724,0.7733333333333333,0.0,2437.0,12.93103448275862,0.0497205029885492,116.0,12.93103448275862,0.0497205029885492,12.980754985747168,12.980754985747168,12.980754985747168,,,2,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.5,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,15.676415406590976,12.980754985747168,10.0,True,12.980754985747168,11.41835078572514,175,175.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2437.0,,,116.0,15.086206896551722,-2.105451910804554,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.5,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,15.676415406590976,12.980754985747168,10.0,True,12.980754985747168,10.802354124118697,200,200.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2437.0,,,200.0,10.0,-3.509622507126416,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.5,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,15.676415406590976,12.980754985747168,10.0,True,12.980754985747168,9.86869722999674,250,250.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2437.0,,,250.0,10.0,-4.194829890520003,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,52.396156165607664,38.068782942910914,10.0,True,38.068782942910914,38.068782942910914,75,75.0,0.0,75,74,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0133333333333333,0.0,0.0,0.0,1.0,0.0,2437.0,10.0,28.068782942910914,75.0,10.0,28.068782942910914,38.068782942910914,38.068782942910914,38.068782942910914,,,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,52.396156165607664,38.068782942910914,10.0,True,38.068782942910914,38.068782942910914,100,100.0,0.0,100,98,2,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.0,2437.0,10.0,28.068782942910914,100.0,10.0,28.068782942910914,38.068782942910914,38.068782942910914,38.068782942910914,,,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,52.396156165607664,38.068782942910914,10.0,True,38.068782942910914,36.85219823557579,125,125.0,0.0,125,122,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.024,0.0,0.0,0.008,1.0,0.0,2437.0,10.0,11.171773118812036,116.0,10.775862068965516,27.2929208739454,21.17177311881204,36.85219823557579,38.068782942910914,,,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,52.396156165607664,38.068782942910914,10.0,True,38.068782942910914,34.2387940494485,150,150.0,0.0,150,147,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0066666666666666,1.0,0.0,2437.0,10.0,11.171773118812036,116.0,12.93103448275862,25.13774846015229,21.17177311881204,34.2387940494485,38.068782942910914,,,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,52.396156165607664,38.068782942910914,10.0,True,38.068782942910914,31.37623119952676,175,175.0,0.0,175,169,6,5.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0342857142857142,0.0,0.0,0.0057142857142857,1.0,0.0,2437.0,10.0,1.774581227528394,116.0,15.086206896551722,22.982576046359192,11.774581227528394,31.37623119952676,38.068782942910914,,,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,52.396156165607664,38.068782942910914,10.0,True,38.068782942910914,28.926024953026964,200,200.0,0.0,200,194,6,5.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.03,0.0,0.0,0.005,1.0,0.0,2437.0,10.0,1.774581227528394,116.0,17.241379310344826,20.82740363256609,11.774581227528394,28.926024953026964,38.068782942910914,,,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,52.396156165607664,38.068782942910914,10.0,True,38.068782942910914,25.28496915667298,250,250.0,0.0,224,218,6,5.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0267857142857142,0.0,0.0,0.0044642857142857,0.896,0.0,2437.0,11.160714285714285,0.6138669418141092,116.0,21.551724137931032,16.517058804979882,11.774581227528394,27.08837026815212,38.068782942910914,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,10.0,True,37.44649344759844,37.44649344759844,75,75.0,0.0,75,74,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0133333333333333,0.0,0.0,0.0,1.0,67.0,2370.0,10.0,27.44649344759844,75.0,10.0,27.44649344759844,37.44649344759844,37.44649344759844,37.44649344759844,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,10.0,True,37.44649344759844,37.44649344759844,100,100.0,0.0,100,98,2,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,67.0,2370.0,10.0,27.44649344759844,100.0,10.0,27.44649344759844,37.44649344759844,37.44649344759844,37.44649344759844,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,10.0,True,37.44649344759844,36.25027425701024,125,125.0,0.0,125,122,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.024,0.0,0.0,0.008,1.0,67.0,2370.0,10.0,10.83233802276235,116.0,10.775862068965516,26.67063137863293,20.83233802276235,36.25027425701024,37.44649344759844,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,10.0,True,37.44649344759844,33.68061821796893,150,150.0,0.0,150,147,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0066666666666666,1.0,67.0,2370.0,10.0,10.83233802276235,116.0,12.93103448275862,24.515458964839823,20.83233802276235,33.68061821796893,37.44649344759844,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,10.0,True,37.44649344759844,30.865681199026408,175,175.0,0.0,175,169,6,5.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0342857142857142,0.0,0.0,0.0057142857142857,1.0,67.0,2370.0,10.0,1.5895045847734188,116.0,15.086206896551722,22.36028655104672,11.58950458477342,30.865681199026408,37.44649344759844,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,10.0,True,37.44649344759844,28.456159122244784,200,200.0,0.0,200,194,6,5.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.03,0.0,0.0,0.005,1.0,67.0,2370.0,10.0,1.5895045847734188,116.0,17.241379310344826,20.205114137253616,11.58950458477342,28.456159122244784,37.44649344759844,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,10.0,True,37.44649344759844,24.87547660617725,250,250.0,0.0,224,218,6,5.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0267857142857142,0.0,0.0,0.0044642857142857,0.896,67.0,2370.0,11.160714285714285,0.4287902990591341,116.0,21.551724137931032,15.89476930966741,11.58950458477342,26.64901756465857,37.44649344759844,,,2,certified_or_core_baseline,,
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00022429972887039185,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015273038297891617,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,10.0,14.346457647879703,,,,,,,,,2,diagnostic_baseline,0.0001455601304769516,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,10.0,27.446493447598442,,,,,,,,,2,diagnostic_baseline,0.0001448504626750946,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00014321040362119675,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00014595035463571548,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015746988356113434,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,10.0,14.346457647879703,,,,,,,,,2,diagnostic_baseline,0.00014722999185323715,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,10.0,27.446493447598442,,,,,,,,,2,diagnostic_baseline,0.00014632008969783783,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00014641974121332169,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015215016901493073,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015098974108695984,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,10.0,7.21554530068682,,,,,,,,,2,diagnostic_baseline,0.000150240957736969,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,10.0,10.83233802276235,,,,,,,,,2,diagnostic_baseline,0.0001507401466369629,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001482199877500534,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015453994274139404,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015596020966768265,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,0.0,,0.9866666666666667,1.0,,,10.0,7.21554530068682,,,,,,,,,2,diagnostic_baseline,0.00015689991414546967,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,0.0,,0.9866666666666667,1.0,,,10.0,10.83233802276235,,,,,,,,,2,diagnostic_baseline,0.00015468988567590714,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015341024845838547,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,175,169,6,,,,,,,,,0.03428571428571429,0.0,,0.9714285714285714,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015823077410459518,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,175,169,6,,,,,,,,,0.03428571428571429,0.0,,0.9714285714285714,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001579001545906067,tracklet_level_p_bh
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,175,169,6,,,,,,,,,0.03428571428571429,0.0,,0.9714285714285714,1.0,,,10.0,2.1732288239398514,,,,,,,,,2,diagnostic_baseline,0.00016012974083423615,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,175,169,6,,,,,,,,,0.03428571428571429,0.0,,0.9714285714285714,1.0,,,10.0,1.5895045847734206,,,,,,,,,2,diagnostic_baseline,0.00015873927623033524,block_evalue_post_filter
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,175,,,175,169,6,,,,,,,,,0.03428571428571429,0.0,,0.9714285714285714,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015887059271335602,top_m_by_score_no_risk_control
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,200,,,200,194,6,,,,,,,,,0.03,0.0,,0.975,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001606503501534462,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,200,,,200,194,6,,,,,,,,,0.03,0.0,,0.975,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00016387086361646652,tracklet_level_p_bh
